Explanation;Target
"Bir ay önce iptal ettiğim ve son ücretini (700 TL ) ödediğim faturayı bu ay da ödemem gerekiyormuş. Hiçbir hizmet olmadan zaten bir ay öncesinde iptal olmuş, faydalanamadığım faturaya 606 TL ödeme çıktı. Pardon ortada fatura falan da yok hattıma 606 TL ödeme ücreti yansıtılmış. Vodafone müşteri temsilcisine bağlanmak için tüm gün uğraştım fakat beni hiçbir şekilde temsilciye bağlamadılar. Ayrıca bu para Vodafone Yanımda uygulamasında hiçbir şekilde gözükmüyor. Çünkü parayı ne için yatırmam gerektiğine dair bir başlıkları bile yok. Bana attıkları mesajda fatura ödemesi olarak geçiyor. Pardon da hangi fatura ; geçen ay iptal ettiğim ve hatta 700 TL ödememe rağmen neredeyse hiç kullanmadığım fatura mı? Eğer oysa ben de size IBAN numaramı bırakacağım 600 TL yatırın. Hiçbir hizmet vermeden benden para bekleyebiliyorsanız ben de sizden bekliyorum. Bu arada bu cayma bedeli falan da değil çünkü cayma bedelim yoktu. Faturamın 135 TL'den 700 TL'ye çıkarılması da ayrı bir konu tabii ki. Kısacası ben bu parayı yatırmıyorum. Ödemeye itiraz ediyorum. Bir an önce bu ne için yatırmam gerektiği belirsiz ödemenin hattımdan geri çekilmesini istiyorum.";0
Yaklaşık 8-9 yıllık Vodafone kullanıcısıyım. Şu an kullandığım tarife 222 TL idi. Ağustos ayı sonunda taahhüdüm bitiyor ve tarifemin yeni fiyatı 690 lira gibi fahiş bir zam gelecek. Kaç yıldır memnuniyetle kullandığım operatör Vodafone beni hayal kırıklığına uğrattı. Bu konuda bana yardımcı olunmasını rica ediyorum.;0
"Tebrikler! Adroın reklam ve bilişim tic. Ltd aboneliği için ücretlendirmeniz başarıyla gerçekleştirildi. Aylık vergiler dahil 189.0 TL mobil ödeme ile faturanıza yansıtılmış ya da bakiyenizden düşülmüştür. Elektronik ortamda anında gerçekleşen hizmetler kapsamında iptal edilen donemin ücret iadesi yapılmaz. Vodafone Mobil ödeme sözleşmesi için tıklayınız. Http://vftr.co/vmos Vizyon Mobil B003
Bilgim dışında yapılan bu işlemin derhal iptal edilmesini ve şayet yapıldıysa faturalandırmanın iptal edilmesini istiyorum. Aksi halde tüm yasal yollara başvuracağımı bildiririm";0
5422***610 numaralı Vodafone abonesiyim. Operatörüm 06.06.2024 tarihinde indirimli uyumlu 1. Dönem taahhüdümün biteceğini, 12 ay sabit fiyat ayrıcalığıyla tarifeme 203,12 TL. Karşılığında devam edebileceğim konusunda 03.06.2024 tarihinde mesaj yoluyla bilgilendirildim. Akabinde müşteri hizmetleri kanalıyla tarafıma aylık iletilen 203,12 TL sabit ücret karşılığında devam etme kararı aldım. İlk faturalamada taahhüt edilen ücretlendirme dışında internet, dakika, SMS adı altında 45,71 TL ek ücretlendirme yapılmıştır. İnternet, dakika, SMS adında bir ücretlendirmenin olacağı müşteri temsilcisi tarafından şahsıma iletilmediği halde tarifem yenilenip böyle bir ücret ilk faturamada emrivaki yapılma istenmektedir. Böyle bir ücretlendirmeyi kabul etmiyor karşılıklı taahhüt edilen doğrultuda faturalama yapılmasını talep ediyorum;0
Vodafone operatörünü kullanıyorum. Telefonumu açmadığın zaman başka bir numaraya yönlendirme yapmak istiyorum. Bu konuda müşteri hizmetleri ile görüştüm söyledikleri yöntemlerin hiçbir tanesi çözüme yönelik değil bu konuyla alakalı sorunumun çözülmesini istiyorum;0
Allinmobi üyeliğimin iptali istiyorum. Nasıl ve nereden olduğunu asla anlamadım. Bir anda Vodafone'dan mesaj geldi ve aylık 239 TL'ye üye olmuşum artı bir de 19.9 TL'lik işlem ücreti alınmış. Saçmalık resmen acilen üyeliğimin iptal edilmesini talep ediyorum;0
Vodafone'da internet hakkım bittiği için fırsat olarak aylık 10 GB internet paketini aldım, tekrarlayan paket. Bir süre kullandıktan sonra 'Yurtiçi internet hakkınızın hepsini, yani 3,87 GB'ını kullandınız' diye mesaj geldi. Tarifeyi alırken 10 GB Yurtiçi yazıyordu ve bu nedenle tekrarlayan bu paketi almıştım. Aylık 3 GB için mi bu kadar parayı ödeyeceğim bir yıl boyunca? Nasıl böyle bir durum olabilir? Satış stratejiniz insanları yanıltmak ve onlardan üç beş kuruş fazla kazanmak mıdır? Gerçekten yazıklar olsun.;0
Benim onayım olmadan sigorta şirketi tarafından 119 TL kesinti oldu ve mobil ödemem kapalı olmasına rağmen müşteri temsilcisi 'Bizlik bir durum yok' diyor. Bu durumda kimi arayacağımız da belli değil. Herhangi bir şirket ismi yok, cismi yok. Bu konuda yardımcı olmanızı istiyorum.;0
Bu ne biçim bir marka müşteri hizmetlerine 15 dakikada arıyorsun ulaşamıyorsun, mesaj ayarlarını değiştirmek için iletilen link bozuk, internet sitesinde yazan yere mesaj yazıyorsun mesaj iletilmiyor, saplantılı gibi günde kaç tane mesaj geliyor. Benim numaramı nereden buldunuz onu da bilmiyorum. Bıktım bu mesajlardan artık. Hak ihlalidir bu. Vodafone nun benimle iletişim kurmasını istemiyorum artık.;0
Yaklaşık 2 aydır Vodafone Red üyesiyim ve tarifemde yer alan İspark paketini kullanamıyorum. Birçok kez müşteri hizmetlerine bağlansamda hiç biri yardım olmuyor. Vodafone yanımda uygulamasından süreci yönetmemi söylüyorlar fakat uygulamada İspark bölümüne girmek isteğimde kayıt bulunamadı hatası alıyorum. Konuyla alakalı talepte açmama rağmen hiçbir geri dönüş yok. Bu şekilde mi müşterilerinizin sorunlarıyla ilgileniyorsunuz?;0
Vodafone operatöründe faturalı bir tarife kullanmaktayım. 1 dönem 15 Ağustos tarihinde sona eriyor 2. Dönem fiyatlandırması için müşteri temsilcisini aradığım zaman belirli bir fiyat vermek yerine 900 TL'lik bir ücret Çıkarmaktalar. Şu an kullanmış olduğum tarifem 450 TL birden nasıl 900 TL lerde bir ücret çıkıyor. Çok şaşırtıcı bana aynı tarifemde kalırsam ödeyeceğim net bir fiyat istiyorum. Koskoca operatörsünüz nerede nasıl fiyat vereceğinizi bilmiyorsunuz yardımcı olunmasını talep ediyorum.;0
Vodafone mobil internetimde bağlantı sorunu yaşıyorum. İnternet bağlantım çok zayıf sosyal medya hesaplarına giriş bile yapamıyorum. Daha önce müşteri hizmetleri ile görüştüm birkaç güncelleme yapılması gerekiyor dediler. Sonrasında gerekli güncellemeleri yaptık dediler fakat sorunum hala devam ediyor. Sorunumun en kısa sürede çözülmesini talep ediyorum...;0
Vodafone ile VPN e bağlanamıyorum. Wi-Fi ile bağlanıyorum, başka GSM şirketleri üzerinden de bağlanabiliyorum ama asla Vodafone ile bağlanamıyorum ve ben bir içerik üreticisiyim. Bunca zamandır uğraşıyorum olmuyor, arıyorum çözemiyorsunuz. Yarın ilk iş hattımı taşıyacağım! Böyle saçmalık görmedim!;0
Vodafone'da faturalıdan faturasız hatta geçiş yaptım, ancak bana iki tane fatura çıkardı. Müşteri hizmetlerini aradım, fatura çıkmaz dediler. Faturam gelmeden çıktım, ama bana iki tane fatura çıkarmışlar. Taahhütsüz kullanıyordum, şikayetçiyim. 0553*****56 numaram, yasal işlem başlatılacakmış, kabul etmiyorum.;0
"40 dakikadan fazladır. Müşterinizi temsil edecek kimseniz yok mu Vodafone şirketi? Gülüyorum bu durumunuza. Madem müşterinizi temsil edecek kimse yok, müşteriniz de olmayalım o zaman. Hadi iyi mesailer, çok çalışıyorsunuz siz belli. Bir de Tobi denen ses sisteminiz var; o menüden o menüye atıyor kafasına göre. Parasını alıp daha iyi hizmet eden firmalar vardır illaki.";0
Vodafone operatörü tarafından Servis ücreti olarak kesilen 135TL astroloji paketi adı altında ücret fatura edilmiş. Ancak hiçbir şekilde servis kaydı veya mesaj gelmeden abone yapılmıştır. Ekrana düşen otomatik bilgi mesajlarından kaynaklı olduğunu düşünüyorum. İptal ve Tamam butonu ile ekrana düşen mesajdan kaynaklanıyor. Ayrıca hiçbir şekilde bilgi astroloji ile ilgili mesaj dahi almadan 135 TL kesilmiştir. Acil olarak konuya müdahale edin. Ve bu tutarın iadesini yapın...;0
Vodafone hattımın tarifesi bitmek üzere ve sunulan yeni tarife fiyatları çok yüksek. Yıllardır Vodafone müşterisiyim. Tarifelerin ve ücretlerin gözden geçirilmesini talep ediyorum. Bütçemi fazlasıyla zorluyor. 200 TL'den 500 TL'ye çıkmak nedir? Nasıl bir durum bu?;0
Vodafone hattımın birinci dönem tarifem bitti, ikinci dönem başladı ama ikinci dönem için onay vermedim. Başka operatöre geçtim. Yanımda uygulamasından baktığımda bana fiyat çıkıyor. Tüketici kanununa göre ikinci dönem çıktığımda bana cayma bedeli alamayacaklar ama fiyat çıkıyor.;0
Haziran ayında paket bitiyordu. Haziran 26'da aradılar, 260 TL'lik pakete geçirdiler. 29 Temmuz'da baktım, 430 TL olmuş. Paket olmamış. Müşteri hizmetlerini aradım, sistemsel bir sorun olduğunu, paketin onaylanmadığını, benim mağdur olmayacağımı söylediler. Ayın 4'ünde fatura geldi. 430 TL tekrar aradım, düzelteceğiz, 48 saat beklememi söylediler. Ne arayan var ne soran, çözüm sunabilecek biri yok. En son ödeyin, borcu sonraki ay faturadan düşelim diyorlar. Benim paket hala onaylanmadı. Lütfen acil dönüş yapın, hatanızı düzeltin. 3 kere müşteri hizmetlerini aradım, haklısınız diyorlar ama sonuç yok.;0
Vodafone bayiden telefon aldım ama orada sarı ışıkta kamera güzel görünüyordu. Eve geldim hiç güzel değil. Müşteri hizmetlerini aradım 14 gün içinde iade edebilirsiniz dedi. Bayiye gittim almadı. Şikayet oluşturdum iade için hiçbir şekilde Vodafone dönüş yapmadı.;0
Vodafone Yanımda uygulaması üzerinden A101 hediye çeki alıyorum, ancak satın alınabilir. Üst limit aşımına uğradı hatası alıyorum. Müşteri hizmetlerini aradığımda sorunu çözeceğiz deyip ilgilenmiyorlar. Geri dönüş de sağlamıyorlar. Bundan dolayı şikayetçi olacağım.;0
Vodafone hattını buradan şikayet ettikten sonra, her ne hikmetse internetim bitti. Arayıp sorduğumda, 'kullandın, bitti' dediler. 1 haftada 20 GB internetin yüzde 80'ini nasıl kullanabilirim? Ve kullansam neden arayayım? Kaç yıldır Red'li tarife kullanıyorum ve neyin ne zaman biteceğini bilirim. Ama bu işte art niyet var.;0
03 Ağustos tarihinde eşim Ankara Aydınlıkevler Vodafone mağazasından e sim başvurusu için başvuru yapmıştır. Eşime bu başvuru sonrası üzerinde v sim yazan bir sim kart verilmiştir. Eşim haliyle e sim in nasıl bir şey olduğunu bilmediği için mevcut sim kartı alıp mağazadan ayrıldı. Fakat sonrasında öğrendik ki yanlış bir kart verilmiş. Durumu düzeltmek için mağazaya gittiğimizde mevcutta personel olduğunu iddaa eden arkadaş (çünkü üzerinde Vodafone kıyafeti yoktu ve sivildi) durumun bizim hatamız olduğunu, e sim in ne olduğunu bilmemiz gerektiğini, bunun bizim problemimiz olduğunu ifade eden tavırlarda bulundu. Durumun düzeltilebileceğini fakat tekrardan ücret istediklerini belirtti. Muhtemelen bu e sim de çalışmayacak tekrardan sim kart alacaksınız onu da ücretini isteyeceğiz gibi cümleler kurdu. Bende eşimin yanında haliyle duruma sinirlenip tepkimi gösterdiğimde ve Vodafone'a şikayette bulunacağımı söylediğimde -Buranın M****'ın mağazası olduğunu da söylemeyi unutma gibi cümleler kurdu. Bölge yöneticisinin V***** isminde bir arkadaş olduğunu, selamını söylememi de ayrıca belirtti. Eşimin karşısında dilini ısırarak verdiği tepki açık söylemek gerekirse beni inanılmaz sinirlendirdi. Ben bunun üzerine tepki verdiğimde ve -eşimi işe bırakıp geleyim konuşalım dediğimde bana -istediğim zaman istediğim yerde görüşebileceğimi belirtti. Açık söylemek gerekirse bu tür adamlarla üçüncü sayfa haberlerine çıkmak an meselesi. Hem bu durum Vodafone gibi kurumsal bir yapı olarak bildiğimiz bir yapıya yakışmadığını, hem de bu tür parası olduğu için bayii sahibi olan kişiler sayesinde biz son tüketicileri ciddi anlamda markadan uzaklaştırıyor.;0
Vodafone'dan çıkıp Türk Telekom'a geçtim. Vodafone'dan önceki ay kalan faturamı ödeyemiyorum. Mesaj beni siteye yönlendirdi. Bilgilerimi girdiğim halde beni boş bir ekran karşıladı. Vodafone mobile giriş yapamıyorum. Vodafone yetkilileri bana yardımcı olursa çok sevinirim.;0
"Vodafone faturalarımı son “3 aydır” düzenli ödememe rağmen hala puanım güncellenmedi. En yakın zamanda hattımı kapatıp, başka kuruma geçiş yapacağım.
Yazıklar olsun. 3 Adet cihaz alma hakkım varken şimdi -1 puanım gözüküyor. Güncelleyin, insanları mağdur etmeyin.";0
Daha önce yazdım, yine iletiyorum. Vodafone mobil internet sorunu giderilmedi. Müşteri memnuniyeti bu kadar mı? Yüzlerce lira ödüyoruz ama çekmiyor. Bu gidişle en kısa zamanda başka operatöre geçiş sağlayacağım. Tarafıma geri dönüş yapılıp bu sorunun giderilmesini istiyorum.;0
Sabahtan beri hizmet numarası veya XDSL numarasını öğrenmeye çalışıyorum. E-devlet ve faturalarda bu bilgiye ulaşamıyorum. Bu, ilk büyük hata. İkinci olarak, aradığımda her temsilci Vodafone'un başka bir bölümüne yönlendirip duruyor. Ancak 10 telefon konuşmasından sonra hiçbir şekilde sorunum çözülmüyor. Saatlerdir bu işle uğraşıyorum. Çok teşekkürler Vodafone, bu kadar zor olduğunuz için.;0
Dakika sonra aranacak dediler, 6 saattir internetsizim ve karşımda yetkili kimse yok, asla bağlanamıyorum. Kayıt oluşturdum diye 1 senedir bekliyorum. Çare bulunsun diye taahhüdüm bittiği an sözleşmemi sonlandıracağım. Umarım acil bir şekilde çözüm bulunur.;0
3 Haziran 2024'te saat 12:56'da aranıp tarife taahhüt ücreti artacağını belirten müşteri temsilcisi Hilal Hanım ile fiyatta anlaşamayıp aynı gün saat 17:16'da görüştüğüm temsilci ile taahhüt yeniledim. Uyumlu müşteri 15 GB tarife fiyatı 115 TL olarak belirtip aynı gün taahhüt başladı fakat faturam ilk yaptığım ay gün bazlı olup 131 TL olarak geldi. Tarife ücreti sonraki ay 183 TL olduğu söyleniyor. 27 Temmuz 2024 saat 17:17'de aradığım müşteri temsilcisi şikayetimi oluşturdu, 7 gün içinde dönüş olacağını belirtti. Arayan soran yok, şimdi 6 Ağustos 2024'te tekrar aradım. Devran Bey ile 13:19'da tarife ücretinin yenilendiğini söylüyor. Bana da bu bilgiyi 6 Haziran 2024'te verildiğini belirtiyor. Soruyorum, 3 Haziran'da verdiğim tarife ücreti 3 gün sonra değişip bana bu şekilde mi iletildi ki öyle bir şey yok. Tarifemin ücretinin derhal düzeltilmesini istiyorum Vodafone. 115 TL olarak yaptım ben tarifemin taahhüdünü. Fotoğrafta ekledim. Ücreti ve görüşmeleri...;0
Akşam saat 21.44 civarında, 260 TL olan faturamın neden 533 TL geldiğini öğrenmek için müşteri hizmetlerini aradım. 10 dakikalık beklemenin ardından bir bayan telefonu açtı. Beklediğim için şikayette bulundum, telefonu yüzüme kapattı. Firmanın da çalışanlarının da kalitesi ortada.;0
Vodafone 18 GB Red'li tarifem 135 lira öderken hiç bilgilendirme yapılmadan 235 TL'ye çıkarılmış çağrı merkezini aradığımda verilen bilgi 3 ay 135 sonraki 9 ay 235 Mis. Ama benim bundan kesinlikle haberim yok. Telefonda bana tarifemi onaylarken böyle bir bilgi verilmedi. Çağrı merkezi yapabileceğim bir şey yok deyip durdu. Bir işe yaramayacaksa bu çağrı merkezi neden var. Bir şikayet bile oluşturamadım. Bu ses kayıtlarının neden alınıyor onu da anlamadım. Yahu bir incelemeye alalım talebinizi bakalım ilgilenelim onay sırasında müşteri temsilcisi beni gerçekten bilgilendirmiş mi yok... Yanımda uygulamasında taahhüt içeriği yok. Demek oluyor ki Vodafone'un satış politikası bu şekilde. Uzun yıllar bu operatörü kullandım. Yazık...;0
Sınırsız sosyal Red'li 25 GB tarifeyi kullanmaktayım. Geçen yıl kullandığım aynı paket olmasına rağmen bu sene internetim sosyal uygulama dışında çok kullanım yapmamama rağmen bitmeye başladı ve internetim bitti. Kullanımlarım belli olmasına rağmen internetim nasıl bitiyor. Sosyal uygulamalar artık internetimden yiyor ve Red'li sosyal bir işe yaramıyor. Bu yaşadığım sorunun çözümünü talep ediyorum;0
Yaklaşık 2 ay önce eksik evrakla ilgili buraya şikayetimi yazmıştım fakat şu an o ilanı bulamıyorum. Eksik evrakla ilgili kapatılan hattımın açılmamasını, ihya edilmemesini ve kullanmadığım faturanın ücretinin tarafıma iade yapılmasını rica ederim. V;0
Vodafone online dan numara taşıma işlemi yaptım. Sonra daha uygun tarifeler görünce iptal etmek istedim. 3 gün geçmesine rağmen iptal olmadı. Müşteri hizmetlerine ulaşmak mümkün değil. CİMER'e şikayet edeceğim. Gereğinin yapılmasını arz ediyorum. Yardımcı olun.;0
Vodafone'dan özel bir numarayla yeni bir hat başvurusu yaptım. Hattımı Dijital Kurye firmasına verdiler, adreste olmadığım için siparişim iptal edilmiş. Şu anda hattıma dair hiçbir bilgi yok ne müşteri hizmetlerine ulaşabiliyorum ne Vodafone bayisinden bilgi alabiliyorum. Bu iletişimsizliğin çözülmesini talep ediyorum.;0
Vodafone mobil ödemelerden hiçbir şey satın almamama rağmen bin liraya yakın iTunes store diye bir şeyden para çekildi. Tarifelerimde gözükmüyor, telefonumda iTunes bile yüklü değil. Bu para benim onayım olmadan çekilmiştir, almadığım bir hizmetin parasını ödemek istemiyorum. Vepaş denilen bir firmanın sisteminden para çekilmiş, bu da Vodafone Mobil Ödeme ye ait bir şirket. Hizmetini almadığım bir ödemeyi yapmak istemiyorum, konu ile ilgili tarafıma dönüş yapılmasını ve kesilen ücretin iadesini talep ediyorum;0
